_id	model.x	model.y	contextWindow	FirstOrderWeighting	BNCweighting	SecondOrderWindow	SecondOrderScore	stress
officer.n.10-10.weightsNONE.10-10.pospmi	-2.08847618332	0.989037365402	L10-R10	weightsNONE	none	L10-R10	pospmi	23.88
officer.n.10-10.weightsNONE.10-10.tScore	-3.56379357068	-0.586649398669	L10-R10	weightsNONE	none	L10-R10	tScore	24.18
officer.n.10-10.weightsNONE.2-2.diceM	1.41983051978	5.3851570438	L10-R10	weightsNONE	none	L2-R2	diceM	22.91
officer.n.10-10.weightsNONE.2-2.LLR	7.36449729449	-2.64185207451	L10-R10	weightsNONE	none	L2-R2	dir_lik_stat	31.13
officer.n.10-10.weightsNONE.2-2.pospmi	-1.88387678852	-0.00371410925129	L10-R10	weightsNONE	none	L2-R2	pospmi	23.65
officer.n.10-10.weightsNONE.2-2.tScore	2.92506237842	-1.59558291725	L10-R10	weightsNONE	none	L2-R2	tScore	28.16
officer.n.10-10.weightsNONE.4-4.diceM	-0.961588764432	-2.52576821397	L10-R10	weightsNONE	none	L4-R4	diceM	20.64
officer.n.10-10.weightsNONE.4-4.LLR	4.96145039584	-2.9187316739	L10-R10	weightsNONE	none	L4-R4	dir_lik_stat	29.52
officer.n.10-10.weightsNONE.4-4.pospmi	-1.37583435938	0.535037248072	L10-R10	weightsNONE	none	L4-R4	pospmi	23.09
officer.n.10-10.weightsNONE.4-4.tScore	-2.11072764266	-0.235780899477	L10-R10	weightsNONE	none	L4-R4	tScore	26.32
officer.n.10-10.weightsNONE.7-7.diceM	-1.37715135142	-3.74001252153	L10-R10	weightsNONE	none	L7-R7	diceM	21.14
officer.n.10-10.weightsNONE.7-7.LLR	-8.74030577717	-1.00596863272	L10-R10	weightsNONE	none	L7-R7	dir_lik_stat	28.41
officer.n.10-10.weightsNONE.7-7.pospmi	-1.98965084251	0.729885422647	L10-R10	weightsNONE	none	L7-R7	pospmi	23.57
officer.n.10-10.weightsNONE.7-7.tScore	-1.98270160113	-2.85765744749	L10-R10	weightsNONE	none	L7-R7	tScore	25.44
officer.n.20-20.weightsNONE.10-10.diceM	-2.90094122934	4.54917198953	L20-R20	weightsNONE	none	L10-R10	diceM	22.62
officer.n.20-20.weightsNONE.10-10.LLR	-6.34000235242	0.893310384505	L20-R20	weightsNONE	none	L10-R10	dir_lik_stat	27.07
officer.n.20-20.weightsNONE.10-10.pospmi	-2.09648376075	1.77942577806	L20-R20	weightsNONE	none	L10-R10	pospmi	22.10
officer.n.20-20.weightsNONE.10-10.tScore	-5.27642702412	0.163241496819	L20-R20	weightsNONE	none	L10-R10	tScore	23.17
officer.n.20-20.weightsNONE.2-2.diceM	-2.81989737994	0.538679038582	L20-R20	weightsNONE	none	L2-R2	diceM	23.33
officer.n.20-20.weightsNONE.2-2.LLR	-6.28059182157	-0.329782123473	L20-R20	weightsNONE	none	L2-R2	dir_lik_stat	30.39
officer.n.20-20.weightsNONE.2-2.pospmi	-1.24904209695	1.57330943451	L20-R20	weightsNONE	none	L2-R2	pospmi	22.90
officer.n.20-20.weightsNONE.2-2.tScore	-2.7250386593	0.913663066665	L20-R20	weightsNONE	none	L2-R2	tScore	28.89
officer.n.20-20.weightsNONE.4-4.diceM	-3.19991718421	-2.72621178763	L20-R20	weightsNONE	none	L4-R4	diceM	22.54
officer.n.20-20.weightsNONE.4-4.LLR	-5.98359270071	-0.108372672109	L20-R20	weightsNONE	none	L4-R4	dir_lik_stat	28.19
officer.n.20-20.weightsNONE.4-4.pospmi	-1.88277734811	1.36866317349	L20-R20	weightsNONE	none	L4-R4	pospmi	22.32
officer.n.20-20.weightsNONE.4-4.tScore	-3.92215615212	0.315451276724	L20-R20	weightsNONE	none	L4-R4	tScore	26.32
officer.n.20-20.weightsNONE.7-7.diceM	-3.64449295902	4.63541386564	L20-R20	weightsNONE	none	L7-R7	diceM	21.95
officer.n.20-20.weightsNONE.7-7.LLR	-5.85904671667	-0.176047613326	L20-R20	weightsNONE	none	L7-R7	dir_lik_stat	27.03
officer.n.20-20.weightsNONE.7-7.pospmi	-1.75457771497	1.32477022543	L20-R20	weightsNONE	none	L7-R7	pospmi	22.22
officer.n.20-20.weightsNONE.7-7.tScore	-3.1719870844	0.77544858523	L20-R20	weightsNONE	none	L7-R7	tScore	23.40
officer.n.40-40.weightsNONE.10-10.diceM	-3.00509880978	4.29065608178	L40-R40	weightsNONE	none	L10-R10	diceM	22.28
officer.n.40-40.weightsNONE.10-10.LLR	-5.60681319265	1.70212134641	L40-R40	weightsNONE	none	L10-R10	dir_lik_stat	25.95
officer.n.40-40.weightsNONE.10-10.pospmi	-1.27226261251	1.46468444505	L40-R40	weightsNONE	none	L10-R10	pospmi	21.14
officer.n.40-40.weightsNONE.10-10.tScore	-3.91955959207	1.50141828239	L40-R40	weightsNONE	none	L10-R10	tScore	20.49
