_id	model.x	model.y	contextWindow	FirstOrderWeighting	BNCweighting	SecondOrderWindow	SecondOrderScore	stress
community.n.10-10.weightsBNC-7-7pospmi.10-10.diceM	0.943021672197	3.87232346254	L10-R10	weightsBNC-7-7pospmi	BNC	L10-R10	diceM	20.36
community.n.10-10.weightsBNC-7-7pospmi.10-10.LLR	0.505077638536	2.7332393819	L10-R10	weightsBNC-7-7pospmi	BNC	L10-R10	dir_lik_stat	25.47
community.n.10-10.weightsBNC-7-7pospmi.10-10.pospmi	1.94451945343	2.88795639198	L10-R10	weightsBNC-7-7pospmi	BNC	L10-R10	pospmi	23.22
community.n.10-10.weightsBNC-7-7pospmi.10-10.tScore	1.39251228726	2.04856237158	L10-R10	weightsBNC-7-7pospmi	BNC	L10-R10	tScore	21.97
community.n.10-10.weightsBNC-7-7pospmi.2-2.diceM	-1.11088130392	4.81303731367	L10-R10	weightsBNC-7-7pospmi	BNC	L2-R2	diceM	25.45
community.n.10-10.weightsBNC-7-7pospmi.2-2.LLR	-2.15166230686	3.54565080931	L10-R10	weightsBNC-7-7pospmi	BNC	L2-R2	dir_lik_stat	29.73
community.n.10-10.weightsBNC-7-7pospmi.2-2.pospmi	1.83359765723	4.64118137065	L10-R10	weightsBNC-7-7pospmi	BNC	L2-R2	pospmi	26.16
community.n.10-10.weightsBNC-7-7pospmi.2-2.tScore	0.547337704745	5.08934747025	L10-R10	weightsBNC-7-7pospmi	BNC	L2-R2	tScore	28.73
community.n.10-10.weightsBNC-7-7pospmi.4-4.diceM	1.81103548205	3.74307178931	L10-R10	weightsBNC-7-7pospmi	BNC	L4-R4	diceM	23.61
community.n.10-10.weightsBNC-7-7pospmi.4-4.LLR	-0.151958664186	4.23481116113	L10-R10	weightsBNC-7-7pospmi	BNC	L4-R4	dir_lik_stat	28.27
community.n.10-10.weightsBNC-7-7pospmi.4-4.pospmi	2.46309129598	3.49500505098	L10-R10	weightsBNC-7-7pospmi	BNC	L4-R4	pospmi	24.69
community.n.10-10.weightsBNC-7-7pospmi.4-4.tScore	1.34453561415	2.13859201572	L10-R10	weightsBNC-7-7pospmi	BNC	L4-R4	tScore	25.24
community.n.10-10.weightsBNC-7-7pospmi.7-7.diceM	-1.19858533738	4.33395001828	L10-R10	weightsBNC-7-7pospmi	BNC	L7-R7	diceM	21.78
community.n.10-10.weightsBNC-7-7pospmi.7-7.LLR	-0.612608621002	2.08094476189	L10-R10	weightsBNC-7-7pospmi	BNC	L7-R7	dir_lik_stat	26.85
community.n.10-10.weightsBNC-7-7pospmi.7-7.pospmi	2.22782047241	3.25285108781	L10-R10	weightsBNC-7-7pospmi	BNC	L7-R7	pospmi	23.94
community.n.10-10.weightsBNC-7-7pospmi.7-7.tScore	1.58012514517	2.09843185164	L10-R10	weightsBNC-7-7pospmi	BNC	L7-R7	tScore	23.57
community.n.20-20.weightsBNC-2-2pospmi.10-10.diceM	4.46484797038	-4.21734204001	L20-R20	weightsBNC-2-2pospmi	BNC	L10-R10	diceM	13.88
community.n.20-20.weightsBNC-2-2pospmi.10-10.LLR	-1.97127149378	0.522863087198	L20-R20	weightsBNC-2-2pospmi	BNC	L10-R10	dir_lik_stat	27.42
