_id	model.x	model.y	contextWindow	FirstOrderWeighting	BNCweighting	SecondOrderWindow	SecondOrderScore	stress
campaign.n.40-40.weightsNONE.2-2.tScore	-6.16399081352	0.338102148035	L40-R40	weightsNONE	none	L2-R2	tScore	30.33
campaign.n.40-40.weightsNONE.4-4.diceM	-5.90798380874	3.36580533424	L40-R40	weightsNONE	none	L4-R4	diceM	21.13
campaign.n.40-40.weightsNONE.4-4.LLR	-10.8144767602	-3.55166744262	L40-R40	weightsNONE	none	L4-R4	LLR	29.90
campaign.n.40-40.weightsNONE.4-4.pospmi	0.266551361626	-3.65062992122	L40-R40	weightsNONE	none	L4-R4	pospmi	23.16
campaign.n.40-40.weightsNONE.4-4.tScore	-7.19825836165	-0.0645145503299	L40-R40	weightsNONE	none	L4-R4	tScore	28.12
campaign.n.40-40.weightsNONE.7-7.diceM	-5.34306676857	-8.08362969418	L40-R40	weightsNONE	none	L7-R7	diceM	20.19
campaign.n.40-40.weightsNONE.7-7.LLR	-9.18030866232	-3.56511909101	L40-R40	weightsNONE	none	L7-R7	LLR	28.80
campaign.n.40-40.weightsNONE.7-7.pospmi	0.654391481974	-3.26289906548	L40-R40	weightsNONE	none	L7-R7	pospmi	21.35
campaign.n.40-40.weightsNONE.7-7.tScore	-4.68565853641	-1.86573472805	L40-R40	weightsNONE	none	L7-R7	tScore	26.15
campaign.n.10-10.weightsBNC-2-2pospmi.10-10.diceM	6.03929730358	-1.42010129623	L10-R10	weightsBNC-2-2pospmi	BNC	L10-R10	diceM	20.19
campaign.n.10-10.weightsBNC-2-2pospmi.10-10.LLR	3.83313878488	4.21011441412	L10-R10	weightsBNC-2-2pospmi	BNC	L10-R10	LLR	26.80
campaign.n.10-10.weightsBNC-2-2pospmi.10-10.pospmi	6.5500847369	1.73853126636	L10-R10	weightsBNC-2-2pospmi	BNC	L10-R10	pospmi	25.20
campaign.n.10-10.weightsBNC-2-2pospmi.10-10.tScore	5.65604920315	3.24184115234	L10-R10	weightsBNC-2-2pospmi	BNC	L10-R10	tScore	24.48
campaign.n.10-10.weightsBNC-2-2pospmi.2-2.diceM	5.85257579406	-3.03791739736	L10-R10	weightsBNC-2-2pospmi	BNC	L2-R2	diceM	24.90
campaign.n.10-10.weightsBNC-2-2pospmi.2-2.LLR	4.38332595178	5.45792221785	L10-R10	weightsBNC-2-2pospmi	BNC	L2-R2	LLR	32.15
campaign.n.10-10.weightsBNC-2-2pospmi.2-2.pospmi	7.49381773352	0.361874654364	L10-R10	weightsBNC-2-2pospmi	BNC	L2-R2	pospmi	27.57
campaign.n.10-10.weightsBNC-2-2pospmi.2-2.tScore	5.60733388815	4.17769544683	L10-R10	weightsBNC-2-2pospmi	BNC	L2-R2	tScore	29.19
campaign.n.10-10.weightsBNC-2-2pospmi.4-4.diceM	4.45944326479	-3.07661791289	L10-R10	weightsBNC-2-2pospmi	BNC	L4-R4	diceM	22.16
campaign.n.10-10.weightsBNC-2-2pospmi.4-4.LLR	5.16344905901	6.13348100546	L10-R10	weightsBNC-2-2pospmi	BNC	L4-R4	LLR	29.56
campaign.n.10-10.weightsBNC-2-2pospmi.4-4.pospmi	7.32575183	2.3140181176	L10-R10	weightsBNC-2-2pospmi	BNC	L4-R4	pospmi	25.69
campaign.n.10-10.weightsBNC-2-2pospmi.4-4.tScore	5.6409775324	4.46680322184	L10-R10	weightsBNC-2-2pospmi	BNC	L4-R4	tScore	27.13
campaign.n.10-10.weightsBNC-2-2pospmi.7-7.diceM	5.72303310624	-2.18480443688	L10-R10	weightsBNC-2-2pospmi	BNC	L7-R7	diceM	21.24
campaign.n.10-10.weightsBNC-2-2pospmi.7-7.LLR	4.02569693148	5.22758309463	L10-R10	weightsBNC-2-2pospmi	BNC	L7-R7	LLR	27.18
campaign.n.10-10.weightsBNC-2-2pospmi.7-7.pospmi	6.48105449011	1.10587625908	L10-R10	weightsBNC-2-2pospmi	BNC	L7-R7	pospmi	24.49
campaign.n.10-10.weightsBNC-2-2pospmi.7-7.tScore	5.31424425856	4.32897060578	L10-R10	weightsBNC-2-2pospmi	BNC	L7-R7	tScore	25.66
campaign.n.10-10.weightsBNC-4-4pospmi.10-10.diceM	5.93670026381	-1.98959011764	L10-R10	weightsBNC-4-4pospmi	BNC	L10-R10	diceM	18.74
campaign.n.10-10.weightsBNC-4-4pospmi.10-10.LLR	1.60047718644	3.6809584232	L10-R10	weightsBNC-4-4pospmi	BNC	L10-R10	LLR	26.52
campaign.n.10-10.weightsBNC-4-4pospmi.10-10.pospmi	5.97491696935	-0.957331525594	L10-R10	weightsBNC-4-4pospmi	BNC	L10-R10	pospmi	22.49
campaign.n.10-10.weightsBNC-4-4pospmi.10-10.tScore	3.69609737717	3.1697589499	L10-R10	weightsBNC-4-4pospmi	BNC	L10-R10	tScore	23.43
campaign.n.10-10.weightsBNC-4-4pospmi.2-2.diceM	1.31424942968	-0.831823509601	L10-R10	weightsBNC-4-4pospmi	BNC	L2-R2	diceM	24.83
campaign.n.10-10.weightsBNC-4-4pospmi.2-2.LLR	0.844240698092	6.20623211977	L10-R10	weightsBNC-4-4pospmi	BNC	L2-R2	LLR	32.58
campaign.n.10-10.weightsBNC-4-4pospmi.2-2.pospmi	5.96579124825	-0.346029544199	L10-R10	weightsBNC-4-4pospmi	BNC	L2-R2	pospmi	25.70
campaign.n.10-10.weightsBNC-4-4pospmi.2-2.tScore	3.06558000645	3.81855392971	L10-R10	weightsBNC-4-4pospmi	BNC	L2-R2	tScore	29.69
campaign.n.10-10.weightsBNC-4-4pospmi.4-4.diceM	5.85814511361	-1.90431158325	L10-R10	weightsBNC-4-4pospmi	BNC	L4-R4	diceM	21.73
campaign.n.10-10.weightsBNC-4-4pospmi.4-4.LLR	2.61795995087	5.30819334755	L10-R10	weightsBNC-4-4pospmi	BNC	L4-R4	LLR	29.09
campaign.n.10-10.weightsBNC-4-4pospmi.4-4.pospmi	6.19005512516	2.03178496261	L10-R10	weightsBNC-4-4pospmi	BNC	L4-R4	pospmi	24.28
campaign.n.10-10.weightsBNC-4-4pospmi.4-4.tScore	3.48197646686	3.39486467016	L10-R10	weightsBNC-4-4pospmi	BNC	L4-R4	tScore	26.33
campaign.n.10-10.weightsBNC-4-4pospmi.7-7.diceM	4.40472051171	-2.95176206981	L10-R10	weightsBNC-4-4pospmi	BNC	L7-R7	diceM	19.45
campaign.n.10-10.weightsBNC-4-4pospmi.7-7.LLR	1.05534766616	4.78773797481	L10-R10	weightsBNC-4-4pospmi	BNC	L7-R7	LLR	27.98
