_id	model.x	model.y	contextWindow	FirstOrderWeighting	BNCweighting	SecondOrderWindow	SecondOrderScore	stress
lay.v.40-40.weightsNONE.4-4.diceM	4.86592092978	-7.8652712181	L40-R40	weightsNONE	none	L4-R4	diceM	20.28
lay.v.40-40.weightsNONE.4-4.LLR	5.05568231041	-5.81560854066	L40-R40	weightsNONE	none	L4-R4	LLR	30.34
lay.v.40-40.weightsNONE.4-4.pospmi	2.57246784302	-6.52206193352	L40-R40	weightsNONE	none	L4-R4	pospmi	16.84
lay.v.40-40.weightsNONE.4-4.tScore	3.41259693258	-5.03047799426	L40-R40	weightsNONE	none	L4-R4	tScore	24.10
lay.v.40-40.weightsNONE.7-7.diceM	3.36456078559	-7.014909498	L40-R40	weightsNONE	none	L7-R7	diceM	18.83
lay.v.40-40.weightsNONE.7-7.LLR	6.67379847405	-1.71549261947	L40-R40	weightsNONE	none	L7-R7	LLR	29.54
lay.v.40-40.weightsNONE.7-7.pospmi	2.52759242818	-5.56030153317	L40-R40	weightsNONE	none	L7-R7	pospmi	15.56
lay.v.40-40.weightsNONE.7-7.tScore	3.22354455198	-3.87627169914	L40-R40	weightsNONE	none	L7-R7	tScore	21.70
lay.v.10-10.weightsBNC-2-2pospmi.10-10.diceM	-3.48569031188	-3.38330382216	L10-R10	weightsBNC-2-2pospmi	BNC	L10-R10	diceM	17.94
lay.v.10-10.weightsBNC-2-2pospmi.10-10.LLR	5.03465708511	5.12713123179	L10-R10	weightsBNC-2-2pospmi	BNC	L10-R10	LLR	24.40
lay.v.10-10.weightsBNC-2-2pospmi.10-10.pospmi	-0.0959722963309	-0.00087227705705	L10-R10	weightsBNC-2-2pospmi	BNC	L10-R10	pospmi	17.87
lay.v.10-10.weightsBNC-2-2pospmi.10-10.tScore	3.17411975227	3.47396259574	L10-R10	weightsBNC-2-2pospmi	BNC	L10-R10	tScore	18.59
lay.v.10-10.weightsBNC-2-2pospmi.2-2.diceM	-3.62566520026	3.0695075509	L10-R10	weightsBNC-2-2pospmi	BNC	L2-R2	diceM	22.69
lay.v.10-10.weightsBNC-2-2pospmi.2-2.LLR	7.11760358525	8.92320318742	L10-R10	weightsBNC-2-2pospmi	BNC	L2-R2	LLR	31.19
lay.v.10-10.weightsBNC-2-2pospmi.2-2.pospmi	-3.10121145237	-0.80255950322	L10-R10	weightsBNC-2-2pospmi	BNC	L2-R2	pospmi	20.58
lay.v.10-10.weightsBNC-2-2pospmi.2-2.tScore	2.25269187322	7.93833911115	L10-R10	weightsBNC-2-2pospmi	BNC	L2-R2	tScore	27.86
lay.v.10-10.weightsBNC-2-2pospmi.4-4.diceM	-3.13254269848	1.17860640329	L10-R10	weightsBNC-2-2pospmi	BNC	L4-R4	diceM	19.57
lay.v.10-10.weightsBNC-2-2pospmi.4-4.LLR	4.021271669	7.75719968179	L10-R10	weightsBNC-2-2pospmi	BNC	L4-R4	LLR	27.15
lay.v.10-10.weightsBNC-2-2pospmi.4-4.pospmi	-0.785965391358	-0.281685336924	L10-R10	weightsBNC-2-2pospmi	BNC	L4-R4	pospmi	18.56
lay.v.10-10.weightsBNC-2-2pospmi.4-4.tScore	4.44105073579	5.37628305649	L10-R10	weightsBNC-2-2pospmi	BNC	L4-R4	tScore	23.47
lay.v.10-10.weightsBNC-2-2pospmi.7-7.diceM	-2.90088435054	0.107959738117	L10-R10	weightsBNC-2-2pospmi	BNC	L7-R7	diceM	18.32
lay.v.10-10.weightsBNC-2-2pospmi.7-7.LLR	4.17840992402	6.58389223112	L10-R10	weightsBNC-2-2pospmi	BNC	L7-R7	LLR	25.17
lay.v.10-10.weightsBNC-2-2pospmi.7-7.pospmi	-1.25005842414	-2.58560015532	L10-R10	weightsBNC-2-2pospmi	BNC	L7-R7	pospmi	18.17
lay.v.10-10.weightsBNC-2-2pospmi.7-7.tScore	4.15439853496	3.74099399601	L10-R10	weightsBNC-2-2pospmi	BNC	L7-R7	tScore	21.16
lay.v.10-10.weightsBNC-4-4pospmi.10-10.diceM	-4.54563610845	-2.19301111737	L10-R10	weightsBNC-4-4pospmi	BNC	L10-R10	diceM	16.47
lay.v.10-10.weightsBNC-4-4pospmi.10-10.LLR	3.27537069226	4.6584080625	L10-R10	weightsBNC-4-4pospmi	BNC	L10-R10	LLR	24.88
lay.v.10-10.weightsBNC-4-4pospmi.10-10.pospmi	-0.593097765611	-0.430322880176	L10-R10	weightsBNC-4-4pospmi	BNC	L10-R10	pospmi	17.28
lay.v.10-10.weightsBNC-4-4pospmi.10-10.tScore	2.4822986558	2.78945157493	L10-R10	weightsBNC-4-4pospmi	BNC	L10-R10	tScore	21.00
lay.v.10-10.weightsBNC-4-4pospmi.2-2.diceM	-2.18817308078	2.32849895568	L10-R10	weightsBNC-4-4pospmi	BNC	L2-R2	diceM	21.58
lay.v.10-10.weightsBNC-4-4pospmi.2-2.LLR	-10.9778796798	0.74091049786	L10-R10	weightsBNC-4-4pospmi	BNC	L2-R2	LLR	31.26
lay.v.10-10.weightsBNC-4-4pospmi.2-2.pospmi	-2.46381233821	-1.15139769948	L10-R10	weightsBNC-4-4pospmi	BNC	L2-R2	pospmi	19.54
lay.v.10-10.weightsBNC-4-4pospmi.2-2.tScore	0.430169848159	6.83700382851	L10-R10	weightsBNC-4-4pospmi	BNC	L2-R2	tScore	27.51
lay.v.10-10.weightsBNC-4-4pospmi.4-4.diceM	-2.67551418747	0.103724761787	L10-R10	weightsBNC-4-4pospmi	BNC	L4-R4	diceM	18.76
lay.v.10-10.weightsBNC-4-4pospmi.4-4.LLR	5.36475397155	6.14082842961	L10-R10	weightsBNC-4-4pospmi	BNC	L4-R4	LLR	28.50
lay.v.10-10.weightsBNC-4-4pospmi.4-4.pospmi	-0.834212085909	-0.771497950401	L10-R10	weightsBNC-4-4pospmi	BNC	L4-R4	pospmi	18.24
lay.v.10-10.weightsBNC-4-4pospmi.4-4.tScore	1.74624085954	5.14763189202	L10-R10	weightsBNC-4-4pospmi	BNC	L4-R4	tScore	23.46
lay.v.10-10.weightsBNC-4-4pospmi.7-7.diceM	-3.5639012817	-1.99372636577	L10-R10	weightsBNC-4-4pospmi	BNC	L7-R7	diceM	17.39
lay.v.10-10.weightsBNC-4-4pospmi.7-7.LLR	4.06899509973	6.10538517628	L10-R10	weightsBNC-4-4pospmi	BNC	L7-R7	LLR	25.33
lay.v.10-10.weightsBNC-4-4pospmi.7-7.pospmi	-0.636096698785	-1.63145018372	L10-R10	weightsBNC-4-4pospmi	BNC	L7-R7	pospmi	17.93
lay.v.10-10.weightsBNC-4-4pospmi.7-7.tScore	1.99029888152	3.65989119609	L10-R10	weightsBNC-4-4pospmi	BNC	L7-R7	tScore	21.81
lay.v.10-10.weightsBNC-7-7pospmi.10-10.diceM	-2.76752192711	-4.25453297483	L10-R10	weightsBNC-7-7pospmi	BNC	L10-R10	diceM	14.38
lay.v.10-10.weightsBNC-7-7pospmi.10-10.LLR	3.18906504249	3.77484188642	L10-R10	weightsBNC-7-7pospmi	BNC	L10-R10	LLR	25.01
lay.v.10-10.weightsBNC-7-7pospmi.10-10.pospmi	-0.844926454646	-0.385051137254	L10-R10	weightsBNC-7-7pospmi	BNC	L10-R10	pospmi	16.52
lay.v.10-10.weightsBNC-7-7pospmi.10-10.tScore	1.0231360216	2.44038213531	L10-R10	weightsBNC-7-7pospmi	BNC	L10-R10	tScore	18.97
lay.v.10-10.weightsBNC-7-7pospmi.2-2.diceM	-1.53636868301	2.38743321844	L10-R10	weightsBNC-7-7pospmi	BNC	L2-R2	diceM	21.06
lay.v.10-10.weightsBNC-7-7pospmi.2-2.LLR	3.50950704212	7.99825873324	L10-R10	weightsBNC-7-7pospmi	BNC	L2-R2	LLR	30.50
