_id	model.x	model.y	contextWindow	FirstOrderWeighting	BNCweighting	SecondOrderWindow	SecondOrderScore	stress
house.n.40-40.weightsNONE.2-2.tScore	-2.15499212462	-0.703019772471	L40-R40	weightsNONE	none	L2-R2	tScore	30.83
house.n.40-40.weightsNONE.4-4.diceM	-2.40717155763	-0.687403649867	L40-R40	weightsNONE	none	L4-R4	diceM	21.14
house.n.40-40.weightsNONE.4-4.LLR	-4.38600212057	-0.698099671492	L40-R40	weightsNONE	none	L4-R4	dir_lik_stat	31.61
house.n.40-40.weightsNONE.4-4.pospmi	-1.60232830976	1.77275075095	L40-R40	weightsNONE	none	L4-R4	pospmi	20.21
house.n.40-40.weightsNONE.4-4.tScore	-1.53669886107	1.04719584137	L40-R40	weightsNONE	none	L4-R4	tScore	28.86
house.n.40-40.weightsNONE.7-7.diceM	-2.71791945032	1.68473612779	L40-R40	weightsNONE	none	L7-R7	diceM	20.86
house.n.40-40.weightsNONE.7-7.LLR	-2.7333808415	0.511309839631	L40-R40	weightsNONE	none	L7-R7	dir_lik_stat	30.05
house.n.40-40.weightsNONE.7-7.pospmi	-1.76930898026	1.99994806988	L40-R40	weightsNONE	none	L7-R7	pospmi	20.37
house.n.40-40.weightsNONE.7-7.tScore	-1.49494621042	1.50022379746	L40-R40	weightsNONE	none	L7-R7	tScore	25.81
house.n.10-10.weightsBNC-2-2pospmi.10-10.diceM	3.04357990662	3.89835393827	L10-R10	weightsBNC-2-2pospmi	BNC	L10-R10	diceM	20.52
house.n.10-10.weightsBNC-2-2pospmi.10-10.LLR	0.74362475441	3.01227184655	L10-R10	weightsBNC-2-2pospmi	BNC	L10-R10	dir_lik_stat	28.96
house.n.10-10.weightsBNC-2-2pospmi.10-10.pospmi	1.24395879461	2.76022565397	L10-R10	weightsBNC-2-2pospmi	BNC	L10-R10	pospmi	24.55
house.n.10-10.weightsBNC-2-2pospmi.10-10.tScore	0.713105945746	2.66165560253	L10-R10	weightsBNC-2-2pospmi	BNC	L10-R10	tScore	25.52
house.n.10-10.weightsBNC-2-2pospmi.2-2.diceM	3.3620803757	1.98805492697	L10-R10	weightsBNC-2-2pospmi	BNC	L2-R2	diceM	25.20
house.n.10-10.weightsBNC-2-2pospmi.2-2.LLR	-3.40604119773	1.98518714576	L10-R10	weightsBNC-2-2pospmi	BNC	L2-R2	dir_lik_stat	32.84
house.n.10-10.weightsBNC-2-2pospmi.2-2.pospmi	1.22091836813	3.22813367201	L10-R10	weightsBNC-2-2pospmi	BNC	L2-R2	pospmi	25.39
house.n.10-10.weightsBNC-2-2pospmi.2-2.tScore	0.249000672365	3.64131173103	L10-R10	weightsBNC-2-2pospmi	BNC	L2-R2	tScore	31.58
house.n.10-10.weightsBNC-2-2pospmi.4-4.diceM	3.63280459608	2.76415448846	L10-R10	weightsBNC-2-2pospmi	BNC	L4-R4	diceM	23.28
house.n.10-10.weightsBNC-2-2pospmi.4-4.LLR	0.260186680357	3.84794542732	L10-R10	weightsBNC-2-2pospmi	BNC	L4-R4	dir_lik_stat	32.08
house.n.10-10.weightsBNC-2-2pospmi.4-4.pospmi	1.19053044671	3.00758445483	L10-R10	weightsBNC-2-2pospmi	BNC	L4-R4	pospmi	25.15
house.n.10-10.weightsBNC-2-2pospmi.4-4.tScore	0.0730109495558	3.14471910256	L10-R10	weightsBNC-2-2pospmi	BNC	L4-R4	tScore	29.17
house.n.10-10.weightsBNC-2-2pospmi.7-7.diceM	3.32855582812	2.35205245214	L10-R10	weightsBNC-2-2pospmi	BNC	L7-R7	diceM	21.30
house.n.10-10.weightsBNC-2-2pospmi.7-7.LLR	0.352171491461	2.81691466139	L10-R10	weightsBNC-2-2pospmi	BNC	L7-R7	dir_lik_stat	29.47
house.n.10-10.weightsBNC-2-2pospmi.7-7.pospmi	1.07059864522	2.81723225215	L10-R10	weightsBNC-2-2pospmi	BNC	L7-R7	pospmi	24.14
house.n.10-10.weightsBNC-2-2pospmi.7-7.tScore	0.447729587825	2.70370726523	L10-R10	weightsBNC-2-2pospmi	BNC	L7-R7	tScore	27.43
house.n.10-10.weightsBNC-4-4pospmi.10-10.diceM	2.86261629859	1.6076989342	L10-R10	weightsBNC-4-4pospmi	BNC	L10-R10	diceM	17.74
house.n.10-10.weightsBNC-4-4pospmi.10-10.LLR	0.22006386286	1.77276719094	L10-R10	weightsBNC-4-4pospmi	BNC	L10-R10	dir_lik_stat	27.37
house.n.10-10.weightsBNC-4-4pospmi.10-10.pospmi	0.621514529525	2.03606750361	L10-R10	weightsBNC-4-4pospmi	BNC	L10-R10	pospmi	23.06
house.n.10-10.weightsBNC-4-4pospmi.10-10.tScore	0.336732253251	1.58963725255	L10-R10	weightsBNC-4-4pospmi	BNC	L10-R10	tScore	25.35
house.n.10-10.weightsBNC-4-4pospmi.2-2.diceM	1.70049824399	-0.603880094197	L10-R10	weightsBNC-4-4pospmi	BNC	L2-R2	diceM	24.60
house.n.10-10.weightsBNC-4-4pospmi.2-2.LLR	-1.34430628471	0.505953870012	L10-R10	weightsBNC-4-4pospmi	BNC	L2-R2	dir_lik_stat	33.71
house.n.10-10.weightsBNC-4-4pospmi.2-2.pospmi	0.651068020478	2.27468517926	L10-R10	weightsBNC-4-4pospmi	BNC	L2-R2	pospmi	25.60
house.n.10-10.weightsBNC-4-4pospmi.2-2.tScore	0.183019720698	2.04888218364	L10-R10	weightsBNC-4-4pospmi	BNC	L2-R2	tScore	31.45
house.n.10-10.weightsBNC-4-4pospmi.4-4.diceM	2.97943367127	-0.254678360794	L10-R10	weightsBNC-4-4pospmi	BNC	L4-R4	diceM	21.68
house.n.10-10.weightsBNC-4-4pospmi.4-4.LLR	-0.367674950276	1.82115909661	L10-R10	weightsBNC-4-4pospmi	BNC	L4-R4	dir_lik_stat	31.86
house.n.10-10.weightsBNC-4-4pospmi.4-4.pospmi	0.640907077575	2.42785942359	L10-R10	weightsBNC-4-4pospmi	BNC	L4-R4	pospmi	24.34
house.n.10-10.weightsBNC-4-4pospmi.4-4.tScore	0.323453217537	1.72487731298	L10-R10	weightsBNC-4-4pospmi	BNC	L4-R4	tScore	27.52
